periodico_id,titulo_principal,titulo_abreviado,titulo_norm,issn_impresso,issn_eletronico,issn_l,issn_impresso_norm,issn_eletronico_norm,issn_l_norm,publisher_nome,publisher_norm,pais,area_tematica,plataforma_editorial,url_principal_atual,dominio_url_principal,fonte_url_principal,ativo_editorial_recente,ano_ultimo_registro_editorial,tem_doaj,tem_latindex,tem_titledb,observacao_match
PER_A3959DC059EE4F6F,Educação Física em Revista,,educacao fisica em revista,,1983-6643,,,1983-6643,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=24; anos=2007-2018
PER_A95EEE58C1830681,Esferas-Revista Interprogramas de Pós-graduação em Comunicação do Centro Oeste,,esferas-revista interprogramas de pos-graduacao em comunicacao do centro oeste,2316-7122,2446-6190,,2316-7122,2446-6190,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=18; anos=2012-2020
PER_D0C6C90D26A27845,ORAL SCIENCES,,oral sciences,,1808-8821,,,1808-8821,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=18; anos=2005-2017
PER_E75E7453033D8B22,Revista Brasileira de Ciência e Movimento,,revista brasileira de ciencia e movimento,0103-1716,2237-9002,,0103-1716,2237-9002,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=56; anos=1987-2020
PER_A48F7EF8DD933429,Revista Brasileira de Economia de Empresas / Brazilian Journal of Business Economics,,revista brasileira de economia de empresas / brazilian journal of business economics,1676-8000,2236-9775,,1676-8000,2236-9775,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=40; anos=2001-2020
PER_51C52EA3E3CB359B,Revista Dialogos,,revista dialogos,1677-8898,,,1677-8898,,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=32; anos=2002-2019
PER_EA6D037AE14A7401,Revista de Letras,,revista de letras,,1982-842X,,,1982-842X,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2008-2017
PER_C13856848438794C,Revista de Medicina e Saúde de Brasília,,revista de medicina e saude de brasilia,,2238-5339,,,2238-5339,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=18; anos=2012-2020
PER_8C583A869980A373,Revista do Curso de Mestrado da Universidade Católica de Brasília,,revista do curso de mestrado da universidade catolica de brasilia,,1980-8860,,,1980-8860,,Portal de Revistas Eletrônicas-UCB,portal de revistas eletronicas-ucb,Brasil,,OJS3,https://portalrevistas.ucb.br/,portalrevistas.ucb.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=29; anos=2007-2022
PER_CA88CB2F94AA368A,Revista de Estudos Empíricos em Direito,,revista de estudos empiricos em direito,,2319-0817,,,2319-0817,,Rede de Estudos Empíricos em Direito (REED),rede de estudos empiricos em direito (reed),Brasil,,OJS3,https://reedrevista.org/,reedrevista.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=9; anos=2014-2022
PER_DD9DCA7925E4B8CA,Cadernos REDE ITEGO,,cadernos rede itego,,2595-5160,,,2595-5160,,REDE ITEGO,rede itego,Brasil,,OJS3,http://www.ead.go.gov.br/cadernos/,www.ead.go.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=5; anos=2016-2020
PER_985CCE7FD197ABB9,Revista CATUSSABA,,revista catussaba,,2237-3608,,,2237-3608,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=6; anos=2011-2016
PER_32A6E71299B62A21,Revista CONNEXIO,,revista connexio,2177-0840,2236-8760,,2177-0840,2236-8760,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=9; anos=2011-2019
PER_2F644D96A4A4F809,Revista Juris Rationis,,revista juris rationis,1980-9131,2237-4469,,1980-9131,2237-4469,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2011-2018
PER_65E52BC9FC60634C,Revista QUIPUS,,revista quipus,,2237-8987,,,2237-8987,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=5; anos=2011-2015
PER_2C7145812C55DCC3,Revista Eletrônica do Mestrado em Administração,,revista eletronica do mestrado em administracao,,1984-4204,,,1984-4204,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2008-2020
PER_083596CBF830E189,Revista RUnPetro,,revista runpetro,,2316-6681,,,2316-6681,,Repositório Científico da Universidade Potiguar-UnP,repositorio cientifico da universidade potiguar-unp,Brasil,,OJS3,https://repositorio.unp.br/,repositorio.unp.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=5; anos=2012-2016
PER_7F2A8218029257BE,Revista Filosofia Capital,,revista filosofia capital,,1982-6613,,,1982-6613,,Revista Filosofia Capital,revista filosofia capital,Brasil,,OJS3,https://www.filosofiacapital.org/ojs-2.1.1/,www.filosofiacapital.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=14; anos=2006-2019
PER_F19769A262C80C11,Em Aberto,,em aberto,0104-1037,2176-6673,,0104-1037,2176-6673,,Revistas do Sistema INEP,revistas do sistema inep,Brasil,,OJS3,http://www.emaberto.inep.gov.br/ojs3/,www.emaberto.inep.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=36; anos=1981-2022
PER_B3F37CFF6B7AE34E,Revista Brasileira de Estudos Pedagógicos,,revista brasileira de estudos pedagogicos,0034-7183,2176-6681,,0034-7183,2176-6681,,Revistas do Sistema INEP,revistas do sistema inep,Brasil,,OJS3,http://rbep.inep.gov.br/ojs3/,rbep.inep.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=52; anos=1944-2020
PER_8C0F77D5D5210AAE,Sapienza: International Journal of Interdisciplinary Studies,,sapienza: international journal of interdisciplinary studies,,2675-9780,,,2675-9780,,Sapienza Grupo Editorial,sapienza grupo editorial,Brasil,,OJS3,https://journals.sapienzaeditorial.com/,journals.sapienzaeditorial.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=3; anos=2020-2022
PER_398F9AF88F4CAC05,Ibero-American Journal of Economics & Business Research,,ibero-american journal of economics & business research,,2764-5975,,,2764-5975,,Sapienza Grupo Editorial,sapienza grupo editorial,Brasil,,OJS3,https://journals.sapienzaeditorial.com/,journals.sapienzaeditorial.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2021-2021
PER_E72A226714411F3B,Ibero-American Journal of Engineering & Technology Studies,,ibero-american journal of engineering & technology studies,,2764-6033,,,2764-6033,,Sapienza Grupo Editorial,sapienza grupo editorial,Brasil,,OJS3,https://journals.sapienzaeditorial.com/,journals.sapienzaeditorial.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2021-2021
PER_F79118F5202EFEF2,Ibero-American Journal of Health Science Research,,ibero-american journal of health science research,,2764-6165,,,2764-6165,,Sapienza Grupo Editorial,sapienza grupo editorial,Brasil,,OJS3,https://journals.sapienzaeditorial.com/,journals.sapienzaeditorial.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2021-2021
PER_646E62C5F5FC6210,Ibero-American Journal of Education & Society Research,,ibero-american journal of education & society research,,2764-6254,,,2764-6254,,Sapienza Grupo Editorial,sapienza grupo editorial,Brasil,,OJS3,https://journals.sapienzaeditorial.com/,journals.sapienzaeditorial.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2021-2021
PER_7674EE7A91F1FEE6,Revista Baiana de Saúde Pública,,revista baiana de saude publica,0100-0233,2318-2660,,0100-0233,2318-2660,,Secretaria da Saúde do Estado da Bahia,secretaria da saude do estado da bahia,Brasil,,OJS3,http://rbsp.sesab.ba.gov.br/,rbsp.sesab.ba.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=44; anos=1974-2020
PER_73C3B92E19770376,Revista de Saúde Pública de Santa Catarina,,revista de saude publica de santa catarina,2175-1323,2175-1323,,2175-1323,2175-1323,,Secretaria de Saúde do Estado de Santa Catarina,secretaria de saude do estado de santa catarina,Brasil,,OJS3,https://revista.saude.sc.gov.br/,revista.saude.sc.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=12; anos=2008-2020
PER_476B876E48D9B60D,Revista Brasileira do Ensino Médio,,revista brasileira do ensino medio,,2595-816X,,,2595-816X,,Secretaria de Educação de Pernambuco,secretaria de educacao de pernambuco,Brasil,,OJS3,https://phprbraem.com.br/ojs/,phprbraem.com.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=5; anos=2018-2022
PER_C884D53B56918D61,Revista Educação em Contexto,,revista educacao em contexto,,2764-8982,,,2764-8982,,Secretaria de Estado da Educação de Goiás,secretaria de estado da educacao de goias,Brasil,,OJS3,http://revistaseduc.educacao.go.gov.br/,revistaseduc.educacao.go.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2022-2022
PER_8B743FD147878EC2,Journal of the Geological Survey of Brazil,,journal of the geological survey of brazil,,2595-1939,,,2595-1939,,Serviço Geológico do Brasil - CPRM,servico geologico do brasil - cprm,Brasil,,OJS3,https://jgsb.cprm.gov.br/,jgsb.cprm.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=5; anos=2018-2022
PER_0B5628B7F7ECB170,Revista Bis: Boletim do Instituto de Saúde,,revista bis: boletim do instituto de saude,1518-1812,1809-7529,,1518-1812,1809-7529,,Secretária do Estado de São Paulo - Gestão do Portal de Revistas Científicas,secretaria do estado de sao paulo - gestao do portal de revistas cientificas,Brasil,,OJS3,https://periodicos.saude.sp.gov.br/,periodicos.saude.sp.gov.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2002-2021
PER_98F513A7679D6FAE,Revista Boletim Técnico do SENAC - BTS,,revista boletim tecnico do senac - bts,0102-549X,2448-1483,,0102-549X,2448-1483,,Serviço Nacional de Aprendizagem Comercial - SENAC,servico nacional de aprendizagem comercial - senac,Brasil,,OJS3,https://www.bts.senac.br/,www.bts.senac.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=24; anos=1999-2022
PER_24B8C8228B941C36,Encontro Revista de Psicologia,,encontro revista de psicologia,1676-5478,2178-6941,,1676-5478,2178-6941,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=7; anos=2007-2014
PER_170EE21EBA666451,Ensaios e Ciência,,ensaios e ciencia,1415-6938,2178-695X,,1415-6938,2178-695X,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2011-2020
PER_7E0B52669F18CBF2,Revista de Ciências Exatas e Tecnologia,,revista de ciencias exatas e tecnologia,1980-1793,2178-6895,,1980-1793,2178-6895,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=14; anos=2006-2019
PER_33255C4EF0003FB0,Revista de Ciências Gerenciais,,revista de ciencias gerenciais,1415-6571,2178-6909,,1415-6571,2178-6909,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=15; anos=2005-2019
PER_8EAECC65C191A558,Revista de Direito,,revista de direito,1415-658X,2178-6917,,1415-658X,2178-6917,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=7; anos=2005-2011
PER_17121B41431CFD9B,Revista de Educação,,revista de educacao,1415-7772,2178-6933,,1415-7772,2178-6933,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2005-2015
PER_24CA07366DA7D8B5,Tradução & Comunicação,,traducao & comunicacao,0101-2789,2178-6976,,0101-2789,2178-6976,,Sistema Anhanguera de Revistas Eletrônicas,sistema anhanguera de revistas eletronicas,Brasil,,OJS3,https://seer.pgsskroton.com/,seer.pgsskroton.com,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2006-2013
PER_089D29E869E8321E,iSys - Revista Brasileira de Sistemas de Informação,,isys - revista brasileira de sistemas de informacao,,1984-2902,,,1984-2902,,Sociedade Brasileira de Computação,sociedade brasileira de computacao,Brasil,,OJS3,http://www.seer.unirio.br/,www.seer.unirio.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=52; anos=2008-2020
PER_5D628F62E4B32CF2,Journal of Information and Data Management,,journal of information and data management,,2178-7107,,,2178-7107,,Sociedade Brasileira de Computação,sociedade brasileira de computacao,Brasil,,OJS3,https://periodicos.ufmg.br/,periodicos.ufmg.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=22; anos=2010-2020
PER_F79A132535DD3741,Journal of Software Engineering Research and Development,,journal of software engineering research and development,,2195-1721,,,2195-1721,,Sociedade Brasileira de Computação,sociedade brasileira de computacao,Brasil,,OJS3,https://sol.sbc.org.br/journals/,sol.sbc.org.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2013-2022
PER_8AAFEA419A1B7491,Revista Brasileira de Informática na Educação,,revista brasileira de informatica na educacao,1414-5685,2317-6121,,1414-5685,2317-6121,,Sociedade Brasileira de Computação,sociedade brasileira de computacao,Brasil,,OJS3,https://www.br-ie.org/pub/,www.br-ie.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=25; anos=1997-2021
PER_9C350BC4BAA9334A,SBC Journal on Interactive Systems,,sbc journal on interactive systems,,2236-3297,,,2236-3297,,Sociedade Brasileira de Computação,sociedade brasileira de computacao,Brasil,,OJS3,https://sol.sbc.org.br/journals/,sol.sbc.org.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2010-2022
PER_19FBE5ACFCE1D6F7,Anais do Simpósio Brasileiro de Informática na Educação,,anais do simposio brasileiro de informatica na educacao,,2316-6533,,,2316-6533,,Sociedade Brasileira de Educação,sociedade brasileira de educacao,Brasil,,OJS3,https://www.br-ie.org/pub/,www.br-ie.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2001-2019
PER_71A812978CA50BF5,Anais do Workshop de Informática na Escola,,anais do workshop de informatica na escola,,2316-6541,,,2316-6541,,Sociedade Brasileira de Educação,sociedade brasileira de educacao,Brasil,,OJS3,https://www.br-ie.org/pub/,www.br-ie.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2003-2019
PER_4C0743B830E10C91,Anais dos Workshops do Congresso Brasileiro de Informática na Educação,,anais dos workshops do congresso brasileiro de informatica na educacao,,2316-8889,,,2316-8889,,Sociedade Brasileira de Educação,sociedade brasileira de educacao,Brasil,,OJS3,https://www.br-ie.org/pub/,www.br-ie.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2012-2019
PER_56CC5482E30F7764,Jornada de Atualização em Informática na Educação,,jornada de atualizacao em informatica na educacao,2316-7734,2316-7742,,2316-7734,2316-7742,,Sociedade Brasileira de Educação,sociedade brasileira de educacao,Brasil,,OJS3,https://www.br-ie.org/pub/,www.br-ie.org,titledb,,,False,False,True,gerado a partir do titledb; entradas=9; anos=2011-2019
